pair,source_pair,case_type,direction,entry_time,exit_time,exit_reason,propagation,pnl_pct,entry_spread
GBPJPY,GBPJPY,B,SHORT,2022-06-29 06:05:00,2022-06-29 07:00:00,spread_reduced,Pseudo,-0.22355199141847287,0.003752643123698274
AUDJPY,AUDJPY,B,SHORT,2022-06-29 06:05:00,2022-06-29 07:00:00,spread_reduced,Pseudo,-0.17590057130156822,0.003752643123698273
NZDJPY,NZDJPY,B,SHORT,2022-06-29 06:05:00,2022-06-29 07:00:00,spread_reduced,Pseudo,-0.14885188830182638,0.003752643123698273
CHFJPY,CHFJPY,B,SHORT,2022-06-29 06:05:00,2022-06-29 07:00:00,spread_reduced,Pseudo,-0.13362934943147073,0.003752643123698274
USDJPY,USDJPY,B,LONG,2022-06-29 10:40:00,2022-06-29 12:05:00,spread_reduced,Real,0.061745686590268065,-0.003141082532271512
EURJPY,EURJPY,B,LONG,2022-06-29 10:40:00,2022-06-29 12:05:00,spread_reduced,Pseudo,0.024305191976418488,-0.0031410825322715132
GBPJPY,GBPJPY,B,LONG,2022-06-29 10:40:00,2022-06-29 12:05:00,spread_reduced,Real,-0.14821333828555588,-0.00314108253227151
AUDJPY,AUDJPY,B,LONG,2022-06-29 10:40:00,2022-06-29 12:05:00,spread_reduced,Real,0.3882855600479592,-0.0031410825322715106
NZDJPY,NZDJPY,B,LONG,2022-06-29 10:40:00,2022-06-29 12:05:00,spread_reduced,Pseudo,0.159331472117256,-0.00314108253227151
CHFJPY,CHFJPY,B,LONG,2022-06-29 10:40:00,2022-06-29 12:05:00,spread_reduced,Pseudo,0.022638263372528243,-0.00314108253227151
USDJPY,USDJPY,B,SHORT,2022-06-29 16:20:00,2022-06-29 17:05:00,spread_reduced,Both,-0.21256990425366773,0.00339464546863523
EURJPY,EURJPY,B,SHORT,2022-06-29 16:20:00,2022-06-29 17:05:00,spread_reduced,Pseudo,0.05542941454644845,0.00339464546863523
GBPJPY,GBPJPY,B,SHORT,2022-06-29 16:20:00,2022-06-29 17:05:00,spread_reduced,Pseudo,-0.115445280659728,0.0033946454686352326
AUDJPY,AUDJPY,B,SHORT,2022-06-29 16:20:00,2022-06-29 17:05:00,spread_reduced,Pseudo,-0.26442661019247343,0.0033946454686352326
NZDJPY,NZDJPY,B,SHORT,2022-06-29 16:20:00,2022-06-29 17:05:00,spread_reduced,Pseudo,-0.3336459747262192,0.0033946454686352326
CHFJPY,CHFJPY,B,SHORT,2022-06-29 16:20:00,2022-06-29 17:05:00,spread_reduced,Both,-0.09961926521099655,0.0033946454686352326
USDJPY,USDJPY,B,SHORT,2022-06-30 07:10:00,2022-06-30 07:30:00,spread_reduced,Pseudo,0.02761359509399301,0.0031932335546532705
EURJPY,EURJPY,B,SHORT,2022-06-30 07:10:00,2022-06-30 07:30:00,spread_reduced,Pseudo,-0.25807123918586417,0.0031932335546532705
GBPJPY,GBPJPY,B,SHORT,2022-06-30 07:10:00,2022-06-30 07:30:00,spread_reduced,Pseudo,-0.025365744351561286,0.003193233554653274
AUDJPY,AUDJPY,B,SHORT,2022-06-30 07:10:00,2022-06-30 07:30:00,spread_reduced,Pseudo,-0.2612989863325736,0.003193233554653273
NZDJPY,NZDJPY,B,SHORT,2022-06-30 07:10:00,2022-06-30 07:30:00,spread_reduced,Pseudo,-0.31948803840350004,0.003193233554653273
CHFJPY,CHFJPY,B,SHORT,2022-06-30 07:10:00,2022-06-30 07:30:00,spread_reduced,Pseudo,-0.21642640714925054,0.0031932335546532727
USDJPY,USDJPY,B,SHORT,2022-07-01 02:20:00,2022-07-01 05:45:00,spread_reduced,Pseudo,0.682152346020537,0.0031783220540916087
EURJPY,EURJPY,B,SHORT,2022-07-01 02:20:00,2022-07-01 05:45:00,spread_reduced,Pseudo,0.7876908553152151,0.003178322054091608
GBPJPY,GBPJPY,B,SHORT,2022-07-01 02:20:00,2022-07-01 05:45:00,spread_reduced,Real,0.956106928493535,0.0031783220540916113
AUDJPY,AUDJPY,B,SHORT,2022-07-01 02:20:00,2022-07-01 05:45:00,spread_reduced,Pseudo,2.063038210327569,0.0031783220540916104
NZDJPY,NZDJPY,B,SHORT,2022-07-01 02:20:00,2022-07-01 05:45:00,spread_reduced,Pseudo,1.830577381836803,0.0031783220540916113
CHFJPY,CHFJPY,B,SHORT,2022-07-01 02:20:00,2022-07-01 05:45:00,spread_reduced,Real,0.8453455167616494,0.0031783220540916104
GBPJPY,GBPJPY,B,LONG,2022-07-01 09:00:00,2022-07-01 09:20:00,stop,Pseudo,-0.5767041180351022,-0.003918389094735533
USDJPY,USDJPY,B,LONG,2022-07-01 09:00:00,2022-07-01 10:05:00,spread_reduced,Pseudo,-0.07184539376616414,-0.003918389094735536
EURJPY,EURJPY,B,LONG,2022-07-01 09:00:00,2022-07-01 10:05:00,spread_reduced,Pseudo,-0.10867203957439417,-0.003918389094735537
AUDJPY,AUDJPY,B,LONG,2022-07-01 09:00:00,2022-07-01 10:05:00,spread_reduced,Pseudo,-0.3873322562159924,-0.003918389094735535
NZDJPY,NZDJPY,B,LONG,2022-07-01 09:00:00,2022-07-01 10:05:00,spread_reduced,Pseudo,-0.3643126330052186,-0.003918389094735534
CHFJPY,CHFJPY,B,LONG,2022-07-01 09:00:00,2022-07-01 10:05:00,spread_reduced,Pseudo,-0.39528295201690655,-0.003918389094735535
GBPJPY,GBPJPY,B,LONG,2022-07-01 09:35:00,2022-07-01 10:05:00,spread_reduced,Pseudo,-0.4359148654256203,-0.0030475417251431265
USDJPY,USDJPY,B,SHORT,2022-07-01 10:50:00,2022-07-01 13:15:00,spread_reduced,Pseudo,-0.10089345973252062,0.003307402395827894
EURJPY,EURJPY,B,SHORT,2022-07-01 10:50:00,2022-07-01 13:15:00,spread_reduced,Pseudo,0.9134201806176856,0.003307402395827893
GBPJPY,GBPJPY,B,SHORT,2022-07-01 10:50:00,2022-07-01 13:15:00,spread_reduced,Pseudo,0.7281656311691569,0.003307402395827896
AUDJPY,AUDJPY,B,SHORT,2022-07-01 10:50:00,2022-07-01 13:15:00,spread_reduced,Pseudo,0.5798919298895349,0.0033074023958278953
NZDJPY,NZDJPY,B,SHORT,2022-07-01 10:50:00,2022-07-01 13:15:00,spread_reduced,Pseudo,0.2975715663963707,0.003307402395827896
CHFJPY,CHFJPY,B,SHORT,2022-07-01 10:50:00,2022-07-01 13:15:00,spread_reduced,Pseudo,0.39345992292612786,0.0033074023958278957
USDJPY,USDJPY,B,SHORT,2022-07-01 14:10:00,2022-07-01 14:20:00,spread_reduced,Both,0.0075366727101030175,0.003920984812305852
EURJPY,EURJPY,B,SHORT,2022-07-01 14:10:00,2022-07-01 14:20:00,spread_reduced,Both,-0.029560121811396854,0.003920984812305852
GBPJPY,GBPJPY,B,SHORT,2022-07-01 14:10:00,2022-07-01 14:20:00,spread_reduced,Pseudo,-0.2884271793479609,0.003920984812305853
AUDJPY,AUDJPY,B,SHORT,2022-07-01 14:10:00,2022-07-01 14:20:00,spread_reduced,Pseudo,-0.4464001431478219,0.003920984812305853
NZDJPY,NZDJPY,B,SHORT,2022-07-01 14:10:00,2022-07-01 14:20:00,stop,Pseudo,-0.554058377491599,0.003920984812305854
CHFJPY,CHFJPY,B,SHORT,2022-07-01 14:10:00,2022-07-01 14:20:00,spread_reduced,Pseudo,-0.10842460996163261,0.003920984812305854
AUDJPY,AUDJPY,B,SHORT,2022-07-01 14:30:00,2022-07-01 14:45:00,spread_reduced,Real,-0.112096706484488,0.0032038492910233998
USDJPY,USDJPY,B,LONG,2022-07-01 16:10:00,2022-07-01 17:20:00,spread_reduced,Pseudo,0.16342051796954435,-0.0042240840331853125
EURJPY,EURJPY,B,LONG,2022-07-01 16:10:00,2022-07-01 17:20:00,spread_reduced,Pseudo,0.022653188823440473,-0.004224084033185313
GBPJPY,GBPJPY,B,LONG,2022-07-01 16:10:00,2022-07-01 17:20:00,spread_reduced,Pseudo,0.003640530044646262,-0.004224084033185311
NZDJPY,NZDJPY,B,LONG,2022-07-01 16:10:00,2022-07-01 17:20:00,spread_reduced,Pseudo,0.13428298696327445,-0.004224084033185311
CHFJPY,CHFJPY,B,LONG,2022-07-01 16:10:00,2022-07-01 17:20:00,spread_reduced,Pseudo,0.20673409194704728,-0.00422408403318531
AUDJPY,AUDJPY,B,LONG,2022-07-01 16:15:00,2022-07-01 17:20:00,spread_reduced,Pseudo,-0.017425060445811862,-0.004254845181550049
GBPJPY,GBPJPY,B,LONG,2022-07-01 18:35:00,2022-07-01 19:25:00,spread_reduced,Pseudo,-0.1507505614265492,-0.0033642282960096924
AUDJPY,AUDJPY,B,LONG,2022-07-01 18:35:00,2022-07-01 19:25:00,spread_reduced,Pseudo,-0.4325611837619296,-0.0033642282960096932
NZDJPY,NZDJPY,B,LONG,2022-07-01 18:35:00,2022-07-01 19:25:00,spread_reduced,Pseudo,-0.38963300492918707,-0.0033642282960096924
CHFJPY,CHFJPY,B,LONG,2022-07-01 18:40:00,2022-07-01 19:25:00,spread_reduced,Both,-0.12862395449451486,-0.0032573072866793453
USDJPY,USDJPY,B,SHORT,2022-07-04 01:30:00,2022-07-04 01:45:00,spread_reduced,Pseudo,-0.1883891321755223,0.0031956927755372013
EURJPY,EURJPY,B,SHORT,2022-07-04 01:30:00,2022-07-04 01:45:00,spread_reduced,Pseudo,-0.2949178444077531,0.0031956927755372013
GBPJPY,GBPJPY,B,SHORT,2022-07-04 01:30:00,2022-07-04 01:45:00,spread_reduced,Pseudo,-0.3152832445676065,0.0031956927755372034
AUDJPY,AUDJPY,B,SHORT,2022-07-04 01:30:00,2022-07-04 01:45:00,stop,Pseudo,-0.6586229037049973,0.0031956927755372026
NZDJPY,NZDJPY,B,SHORT,2022-07-04 01:30:00,2022-07-04 01:45:00,spread_reduced,Pseudo,-0.48679910776461277,0.003195692775537204
CHFJPY,CHFJPY,B,SHORT,2022-07-04 01:30:00,2022-07-04 01:45:00,spread_reduced,Pseudo,-0.2088100608060121,0.0031956927755372034
USDJPY,USDJPY,B,LONG,2022-07-04 06:00:00,2022-07-04 08:00:00,spread_reduced,Pseudo,0.03580877293903514,-0.0034874426017394333
EURJPY,EURJPY,B,LONG,2022-07-04 06:00:00,2022-07-04 08:00:00,spread_reduced,Pseudo,-0.22931327296082937,-0.0034874426017394338
GBPJPY,GBPJPY,B,LONG,2022-07-04 06:00:00,2022-07-04 08:00:00,spread_reduced,Pseudo,0.10776336948810825,-0.0034874426017394307
AUDJPY,AUDJPY,B,LONG,2022-07-04 06:00:00,2022-07-04 08:00:00,spread_reduced,Pseudo,0.6112469231303782,-0.0034874426017394325
NZDJPY,NZDJPY,B,LONG,2022-07-04 06:00:00,2022-07-04 08:00:00,spread_reduced,Pseudo,0.28839891712240107,-0.003487442601739431
CHFJPY,CHFJPY,B,LONG,2022-07-04 06:00:00,2022-07-04 08:00:00,spread_reduced,Pseudo,-0.032212212893919144,-0.003487442601739431
USDJPY,USDJPY,B,LONG,2022-07-04 10:35:00,2022-07-04 11:15:00,spread_reduced,Pseudo,-0.21030127550727049,-0.003152468893688861
EURJPY,EURJPY,B,LONG,2022-07-04 10:35:00,2022-07-04 11:15:00,spread_reduced,Pseudo,-0.1388308628347453,-0.0031524688936888615
GBPJPY,GBPJPY,B,LONG,2022-07-04 10:35:00,2022-07-04 11:15:00,spread_reduced,Both,0.19423425747833178,-0.003152468893688859
AUDJPY,AUDJPY,B,LONG,2022-07-04 10:35:00,2022-07-04 11:15:00,spread_reduced,Pseudo,-0.2273860356924451,-0.00315246889368886
NZDJPY,NZDJPY,B,LONG,2022-07-04 10:35:00,2022-07-04 11:15:00,spread_reduced,Pseudo,-0.15406320038816962,-0.0031524688936888593
CHFJPY,CHFJPY,B,LONG,2022-07-04 10:35:00,2022-07-04 11:15:00,spread_reduced,Pseudo,-0.2630108039178477,-0.0031524688936888593
USDJPY,USDJPY,B,LONG,2022-07-04 23:40:00,2022-07-05 00:00:00,spread_reduced,Both,-0.08758457820677117,-0.003215381982111305
EURJPY,EURJPY,B,LONG,2022-07-04 23:40:00,2022-07-05 00:00:00,spread_reduced,Pseudo,-0.11100530409691167,-0.0032153819821113053
GBPJPY,GBPJPY,B,LONG,2022-07-04 23:40:00,2022-07-05 00:00:00,spread_reduced,Pseudo,-0.16454082111074428,-0.0032153819821113027
AUDJPY,AUDJPY,B,LONG,2022-07-04 23:40:00,2022-07-05 00:00:00,spread_reduced,Pseudo,-0.267900157484439,-0.003215381982111304
NZDJPY,NZDJPY,B,LONG,2022-07-04 23:40:00,2022-07-05 00:00:00,spread_reduced,Pseudo,-0.16706738897418844,-0.0032153819821113027
CHFJPY,CHFJPY,B,LONG,2022-07-04 23:40:00,2022-07-05 00:00:00,spread_reduced,Both,-0.1375835358151297,-0.0032153819821113022
USDJPY,USDJPY,B,LONG,2022-07-05 00:45:00,2022-07-05 01:05:00,spread_reduced,Pseudo,-0.06608531285832535,-0.0032542333236396637
EURJPY,EURJPY,B,LONG,2022-07-05 00:45:00,2022-07-05 01:05:00,spread_reduced,Pseudo,-0.102696655866652,-0.0032542333236396646
GBPJPY,GBPJPY,B,LONG,2022-07-05 00:45:00,2022-07-05 01:05:00,spread_reduced,Pseudo,-0.12805539474088543,-0.0032542333236396616
AUDJPY,AUDJPY,B,LONG,2022-07-05 00:45:00,2022-07-05 01:05:00,spread_reduced,Pseudo,-0.2095412720234021,-0.0032542333236396624
NZDJPY,NZDJPY,B,LONG,2022-07-05 00:45:00,2022-07-05 01:05:00,spread_reduced,Pseudo,-0.19727813641986133,-0.003254233323639662
CHFJPY,CHFJPY,B,LONG,2022-07-05 00:45:00,2022-07-05 01:05:00,spread_reduced,Pseudo,-0.10514477102507858,-0.003254233323639661
USDJPY,USDJPY,B,LONG,2022-07-05 01:30:00,2022-07-05 02:45:00,spread_reduced,Pseudo,-0.05560856368330702,-0.0030130498375549094
EURJPY,EURJPY,B,LONG,2022-07-05 01:30:00,2022-07-05 02:45:00,spread_reduced,Pseudo,-0.13774986950891116,-0.0030130498375549103
GBPJPY,GBPJPY,B,LONG,2022-07-05 01:30:00,2022-07-05 02:45:00,spread_reduced,Pseudo,-0.17281511195295826,-0.0030130498375549077
AUDJPY,AUDJPY,B,LONG,2022-07-05 01:30:00,2022-07-05 02:45:00,spread_reduced,Pseudo,-0.46755464759464427,-0.0030130498375549077
NZDJPY,NZDJPY,B,LONG,2022-07-05 01:30:00,2022-07-05 02:45:00,spread_reduced,Pseudo,-0.42994867421127425,-0.003013049837554908
CHFJPY,CHFJPY,B,LONG,2022-07-05 01:30:00,2022-07-05 02:45:00,spread_reduced,Pseudo,-0.07447395864886483,-0.0030130498375549072
USDJPY,USDJPY,B,SHORT,2022-07-05 07:05:00,2022-07-05 10:20:00,spread_reduced,Both,0.3194753237211745,0.003157535087712809
EURJPY,EURJPY,B,SHORT,2022-07-05 07:05:00,2022-07-05 10:20:00,spread_reduced,Both,2.220416729012002,0.0031575350877128096
GBPJPY,GBPJPY,B,SHORT,2022-07-05 07:05:00,2022-07-05 10:20:00,spread_reduced,Both,1.2257108916814605,0.003157535087712812
AUDJPY,AUDJPY,B,SHORT,2022-07-05 07:05:00,2022-07-05 10:20:00,spread_reduced,Pseudo,1.2027679492137011,0.0031575350877128105
NZDJPY,NZDJPY,B,SHORT,2022-07-05 07:05:00,2022-07-05 10:20:00,spread_reduced,Pseudo,1.1404590401726071,0.003157535087712811
CHFJPY,CHFJPY,B,SHORT,2022-07-05 07:05:00,2022-07-05 10:20:00,spread_reduced,Pseudo,0.8598459340150948,0.0031575350877128118
USDJPY,USDJPY,B,SHORT,2022-07-05 12:20:00,2022-07-05 14:10:00,spread_reduced,Both,-0.12764710163563436,0.0031945342283472783
EURJPY,EURJPY,B,SHORT,2022-07-05 12:20:00,2022-07-05 14:10:00,spread_reduced,Pseudo,0.35456939531669507,0.0031945342283472788
GBPJPY,GBPJPY,B,SHORT,2022-07-05 12:20:00,2022-07-05 14:10:00,spread_reduced,Pseudo,0.16968649453700618,0.0031945342283472814
AUDJPY,AUDJPY,B,SHORT,2022-07-05 12:20:00,2022-07-05 14:10:00,spread_reduced,Pseudo,0.027833816686195778,0.0031945342283472796
NZDJPY,NZDJPY,B,SHORT,2022-07-05 12:20:00,2022-07-05 14:10:00,spread_reduced,Pseudo,0.021911316735697316,0.0031945342283472805
CHFJPY,CHFJPY,B,SHORT,2022-07-05 12:20:00,2022-07-05 14:10:00,spread_reduced,Pseudo,0.3120499399843676,0.0031945342283472805
USDJPY,USDJPY,B,SHORT,2022-07-05 23:30:00,2022-07-06 00:10:00,spread_reduced,Pseudo,-0.28718297378064567,0.003048346956130938
EURJPY,EURJPY,B,SHORT,2022-07-05 23:30:00,2022-07-06 00:10:00,spread_reduced,Pseudo,-0.3239988679408409,0.0030483469561309387
GBPJPY,GBPJPY,B,SHORT,2022-07-05 23:30:00,2022-07-06 00:10:00,spread_reduced,Pseudo,-0.3204788339938129,0.0030483469561309417
AUDJPY,AUDJPY,B,SHORT,2022-07-05 23:30:00,2022-07-06 00:10:00,spread_reduced,Pseudo,-0.34530133110063,0.0030483469561309396
NZDJPY,NZDJPY,B,SHORT,2022-07-05 23:30:00,2022-07-06 00:10:00,spread_reduced,Pseudo,-0.33637557121909045,0.003048346956130941
CHFJPY,CHFJPY,B,SHORT,2022-07-05 23:30:00,2022-07-06 00:10:00,spread_reduced,Pseudo,-0.20148139484839808,0.0030483469561309404
USDJPY,USDJPY,B,SHORT,2022-07-06 02:40:00,2022-07-06 03:15:00,spread_reduced,Pseudo,-0.05411595890059129,0.00334364688928916
GBPJPY,GBPJPY,B,SHORT,2022-07-06 02:40:00,2022-07-06 03:15:00,spread_reduced,Pseudo,-0.09046615792936605,0.0033436468892891636
AUDJPY,AUDJPY,B,SHORT,2022-07-06 02:40:00,2022-07-06 03:15:00,spread_reduced,Pseudo,-0.06810178099085167,0.003343646889289161
EURJPY,EURJPY,B,SHORT,2022-07-06 02:45:00,2022-07-06 03:15:00,spread_reduced,Pseudo,-0.11377384564537074,0.0034866895158015116
NZDJPY,NZDJPY,B,SHORT,2022-07-06 02:45:00,2022-07-06 03:15:00,spread_reduced,Pseudo,-0.0430488351271056,0.0034866895158015133
CHFJPY,CHFJPY,B,SHORT,2022-07-06 02:45:00,2022-07-06 03:15:00,spread_reduced,Pseudo,-0.04667740172699849,0.003486689515801513
USDJPY,USDJPY,B,SHORT,2022-07-06 05:50:00,2022-07-06 06:30:00,spread_reduced,Pseudo,-0.2014867174619702,0.003164445978917479
EURJPY,EURJPY,B,SHORT,2022-07-06 05:50:00,2022-07-06 06:30:00,spread_reduced,Pseudo,-0.36484029184732003,0.0031644459789174793
GBPJPY,GBPJPY,B,SHORT,2022-07-06 05:50:00,2022-07-06 06:30:00,spread_reduced,Pseudo,-0.34966204403967066,0.003164445978917482
AUDJPY,AUDJPY,B,SHORT,2022-07-06 05:50:00,2022-07-06 06:30:00,spread_reduced,Pseudo,-0.45189668194881943,0.003164445978917481
NZDJPY,NZDJPY,B,SHORT,2022-07-06 05:50:00,2022-07-06 06:30:00,spread_reduced,Pseudo,-0.42393250108681746,0.0031644459789174815
CHFJPY,CHFJPY,B,SHORT,2022-07-06 05:50:00,2022-07-06 06:30:00,spread_reduced,Pseudo,-0.16072993495304852,0.0031644459789174815
EURJPY,EURJPY,B,LONG,2022-07-06 07:20:00,2022-07-06 08:15:00,stop,Pseudo,-0.5367755527146412,-0.004439195916875139
AUDJPY,AUDJPY,B,LONG,2022-07-06 07:20:00,2022-07-06 08:15:00,stop,Pseudo,-0.5631612508558889,-0.004439195916875138
USDJPY,USDJPY,B,LONG,2022-07-06 07:20:00,2022-07-06 08:25:00,spread_reduced,Pseudo,-0.4498392414501266,-0.00443919591687514
GBPJPY,GBPJPY,B,LONG,2022-07-06 07:20:00,2022-07-06 08:25:00,stop,Pseudo,-0.5256140049276955,-0.0044391959168751365
NZDJPY,NZDJPY,B,LONG,2022-07-06 07:20:00,2022-07-06 08:25:00,spread_reduced,Pseudo,-0.33554916581792404,-0.004439195916875137
CHFJPY,CHFJPY,B,LONG,2022-07-06 07:20:00,2022-07-06 08:25:00,spread_reduced,Pseudo,-0.43125260628201767,-0.0044391959168751365
USDJPY,USDJPY,B,SHORT,2022-07-06 08:40:00,2022-07-06 09:15:00,spread_reduced,Pseudo,-0.309563456907395,0.003168985511044781
EURJPY,EURJPY,B,SHORT,2022-07-06 08:40:00,2022-07-06 09:15:00,spread_reduced,Pseudo,-0.16467399913540812,0.0031689855110447816
GBPJPY,GBPJPY,B,SHORT,2022-07-06 08:40:00,2022-07-06 09:15:00,spread_reduced,Pseudo,-0.08079838979113685,0.0031689855110447846
AUDJPY,AUDJPY,B,SHORT,2022-07-06 08:40:00,2022-07-06 09:15:00,spread_reduced,Pseudo,-0.37695922590589664,0.0031689855110447816
NZDJPY,NZDJPY,B,SHORT,2022-07-06 08:40:00,2022-07-06 09:15:00,spread_reduced,Pseudo,-0.3250329545780861,0.003168985511044784
CHFJPY,CHFJPY,B,SHORT,2022-07-06 08:40:00,2022-07-06 09:15:00,spread_reduced,Pseudo,-0.3301262335025923,0.0031689855110447846
USDJPY,USDJPY,B,SHORT,2022-07-06 09:25:00,2022-07-06 10:25:00,spread_reduced,Pseudo,0.04136049314686548,0.004248377972512388
EURJPY,EURJPY,B,SHORT,2022-07-06 09:25:00,2022-07-06 10:25:00,spread_reduced,Pseudo,0.21036546460991476,0.0042483779725123886
GBPJPY,GBPJPY,B,SHORT,2022-07-06 09:25:00,2022-07-06 10:25:00,spread_reduced,Pseudo,-0.00805497124393521,0.004248377972512391
AUDJPY,AUDJPY,B,SHORT,2022-07-06 09:25:00,2022-07-06 10:25:00,spread_reduced,Pseudo,-0.20775781387694092,0.0042483779725123886
NZDJPY,NZDJPY,B,SHORT,2022-07-06 09:25:00,2022-07-06 10:25:00,spread_reduced,Pseudo,-0.06599119163822979,0.004248377972512391
CHFJPY,CHFJPY,B,SHORT,2022-07-06 09:25:00,2022-07-06 10:25:00,spread_reduced,Pseudo,0.2678464257961366,0.004248377972512391
USDJPY,USDJPY,B,SHORT,2022-07-06 12:25:00,2022-07-06 12:45:00,spread_reduced,Pseudo,-0.0862074511641294,0.0032542108456550824
EURJPY,EURJPY,B,SHORT,2022-07-06 12:25:00,2022-07-06 12:45:00,spread_reduced,Pseudo,-0.34279363741288965,0.003254210845655084
GBPJPY,GBPJPY,B,SHORT,2022-07-06 12:25:00,2022-07-06 12:45:00,spread_reduced,Pseudo,-0.3298196683915178,0.003254210845655086
AUDJPY,AUDJPY,B,SHORT,2022-07-06 12:25:00,2022-07-06 12:45:00,stop,Pseudo,-0.5060173525508471,0.0032542108456550846
NZDJPY,NZDJPY,B,SHORT,2022-07-06 12:25:00,2022-07-06 12:45:00,spread_reduced,Pseudo,-0.48397395892322653,0.003254210845655086
CHFJPY,CHFJPY,B,SHORT,2022-07-06 12:25:00,2022-07-06 12:45:00,spread_reduced,Pseudo,-0.109771370739975,0.0032542108456550863
USDJPY,USDJPY,B,LONG,2022-07-06 18:25:00,2022-07-06 19:15:00,spread_reduced,Pseudo,0.052195588127079695,-0.003110364726726206
EURJPY,EURJPY,B,LONG,2022-07-06 18:25:00,2022-07-06 19:15:00,spread_reduced,Pseudo,0.022597953909427503,-0.003110364726726205
GBPJPY,GBPJPY,B,LONG,2022-07-06 18:25:00,2022-07-06 19:15:00,spread_reduced,Pseudo,0.10038876804426464,-0.003110364726726202
AUDJPY,AUDJPY,B,LONG,2022-07-06 18:25:00,2022-07-06 19:15:00,spread_reduced,Pseudo,0.1713573897039744,-0.0031103647267262035
NZDJPY,NZDJPY,B,LONG,2022-07-06 18:25:00,2022-07-06 19:15:00,spread_reduced,Pseudo,0.08455157780814146,-0.0031103647267262022
CHFJPY,CHFJPY,B,LONG,2022-07-06 18:25:00,2022-07-06 19:15:00,spread_reduced,Pseudo,0.12792578430254054,-0.0031103647267262027
USDJPY,USDJPY,B,SHORT,2022-07-07 01:20:00,2022-07-07 01:50:00,spread_reduced,Pseudo,-0.24574794957118082,0.0030028185462274075
EURJPY,EURJPY,B,SHORT,2022-07-07 01:20:00,2022-07-07 01:50:00,spread_reduced,Pseudo,-0.22834035904036507,0.0030028185462274088
GBPJPY,GBPJPY,B,SHORT,2022-07-07 01:20:00,2022-07-07 01:50:00,spread_reduced,Pseudo,-0.2271752738678412,0.003002818546227412
AUDJPY,AUDJPY,B,SHORT,2022-07-07 01:20:00,2022-07-07 01:50:00,spread_reduced,Pseudo,-0.3191791764158107,0.00300281854622741
NZDJPY,NZDJPY,B,SHORT,2022-07-07 01:20:00,2022-07-07 01:50:00,spread_reduced,Pseudo,-0.3036787822195223,0.003002818546227411
CHFJPY,CHFJPY,B,SHORT,2022-07-07 01:20:00,2022-07-07 01:50:00,spread_reduced,Pseudo,-0.1884918980527006,0.003002818546227411
USDJPY,USDJPY,B,LONG,2022-07-07 03:05:00,2022-07-07 04:15:00,spread_reduced,Pseudo,-0.04472736913341269,-0.0030033181646205802
EURJPY,EURJPY,B,LONG,2022-07-07 03:05:00,2022-07-07 04:15:00,spread_reduced,Pseudo,-0.04961179644025204,-0.003003318164620579
GBPJPY,GBPJPY,B,LONG,2022-07-07 03:05:00,2022-07-07 04:15:00,spread_reduced,Pseudo,-0.09283757337667324,-0.003003318164620576
AUDJPY,AUDJPY,B,LONG,2022-07-07 03:05:00,2022-07-07 04:15:00,spread_reduced,Pseudo,0.042024790737708415,-0.003003318164620577
NZDJPY,NZDJPY,B,LONG,2022-07-07 03:05:00,2022-07-07 04:15:00,spread_reduced,Pseudo,0.05839591434945539,-0.003003318164620576
CHFJPY,CHFJPY,B,LONG,2022-07-07 03:05:00,2022-07-07 04:15:00,spread_reduced,Real,-0.02578643937652577,-0.0030033181646205768
USDJPY,USDJPY,B,LONG,2022-07-07 09:15:00,2022-07-07 09:30:00,spread_reduced,Neither,-0.07645428883803115,-0.003123072057278015
EURJPY,EURJPY,B,LONG,2022-07-07 09:15:00,2022-07-07 09:30:00,spread_reduced,Real,-0.06334221314060104,-0.0031230720572780137
GBPJPY,GBPJPY,B,LONG,2022-07-07 09:15:00,2022-07-07 09:30:00,spread_reduced,Real,0.0752093010502423,-0.003123072057278011
AUDJPY,AUDJPY,B,LONG,2022-07-07 09:15:00,2022-07-07 09:30:00,spread_reduced,Real,0.09734508024191366,-0.0031230720572780124
NZDJPY,NZDJPY,B,LONG,2022-07-07 09:15:00,2022-07-07 09:30:00,spread_reduced,Real,0.057154372303395526,-0.00312307205727801
CHFJPY,CHFJPY,B,LONG,2022-07-07 09:15:00,2022-07-07 09:30:00,spread_reduced,Real,-0.15789423396983526,-0.0031230720572780106
USDJPY,USDJPY,B,LONG,2022-07-07 09:40:00,2022-07-07 09:45:00,spread_reduced,Pseudo,-0.029937978855606083,-0.0030208847182894225
EURJPY,EURJPY,B,LONG,2022-07-07 09:40:00,2022-07-07 09:45:00,spread_reduced,Pseudo,-0.12507170185120192,-0.003020884718289421
GBPJPY,GBPJPY,B,LONG,2022-07-07 09:40:00,2022-07-07 09:45:00,spread_reduced,Pseudo,-0.10102911550968763,-0.003020884718289418
AUDJPY,AUDJPY,B,LONG,2022-07-07 09:40:00,2022-07-07 09:45:00,spread_reduced,Pseudo,-0.05144086673349498,-0.00302088471828942
NZDJPY,NZDJPY,B,LONG,2022-07-07 09:40:00,2022-07-07 09:45:00,spread_reduced,Pseudo,-0.14768469946700263,-0.0030208847182894177
CHFJPY,CHFJPY,B,LONG,2022-07-07 09:40:00,2022-07-07 09:45:00,spread_reduced,Pseudo,-0.07992762806878033,-0.003020884718289418
USDJPY,USDJPY,B,SHORT,2022-07-07 11:45:00,2022-07-07 12:45:00,spread_reduced,Pseudo,-0.1662803498373444,0.003016392320884861
