pair,case_type,direction,entry_time,exit_time,exit_reason,propagation,pnl_pct
AUDJPY,B,SHORT,2022-05-25 08:00:00,2022-05-25 08:35:00,spread_reduced,Pseudo,0.2737409017608735
EURJPY,B,SHORT,2022-05-25 09:10:00,2022-05-25 09:30:00,spread_reduced,Pseudo,-0.18476448867832396
GBPJPY,B,SHORT,2022-05-25 09:10:00,2022-05-25 09:30:00,spread_reduced,Pseudo,-0.01859374237208241
AUDJPY,B,SHORT,2022-05-25 09:10:00,2022-05-25 09:30:00,spread_reduced,Pseudo,-0.3376369842946018
EURJPY,B,SHORT,2022-05-25 11:30:00,2022-05-25 12:10:00,spread_reduced,Pseudo,0.0391519192167733
GBPJPY,B,SHORT,2022-05-25 11:30:00,2022-05-25 12:10:00,spread_reduced,Pseudo,-0.21514396922173162
AUDJPY,B,SHORT,2022-05-25 11:30:00,2022-05-25 12:10:00,spread_reduced,Pseudo,0.4038108176919927
EURJPY,B,LONG,2022-05-25 12:55:00,2022-05-25 14:05:00,spread_reduced,Pseudo,0.7288086311919943
GBPJPY,B,LONG,2022-05-25 12:55:00,2022-05-25 14:05:00,spread_reduced,Pseudo,0.8554509742427404
AUDJPY,B,LONG,2022-05-25 12:55:00,2022-05-25 14:05:00,spread_reduced,Pseudo,0.8614771756057701
EURJPY,B,LONG,2022-05-25 14:20:00,2022-05-25 15:00:00,spread_reduced,Pseudo,0.15798349351481278
GBPJPY,B,LONG,2022-05-25 14:20:00,2022-05-25 15:00:00,spread_reduced,Pseudo,0.5240446452606425
AUDJPY,B,LONG,2022-05-25 14:20:00,2022-05-25 15:00:00,spread_reduced,Pseudo,-0.28875351730713505
EURJPY,B,LONG,2022-05-26 00:10:00,2022-05-26 01:10:00,spread_reduced,Pseudo,0.5848176980912297
GBPJPY,B,LONG,2022-05-26 00:10:00,2022-05-26 01:10:00,spread_reduced,Pseudo,0.38252246783221366
AUDJPY,B,LONG,2022-05-26 00:10:00,2022-05-26 01:10:00,spread_reduced,Pseudo,0.3170066285179315
EURJPY,B,SHORT,2022-05-26 01:30:00,2022-05-26 02:05:00,spread_reduced,Pseudo,0.014359050740505216
GBPJPY,B,SHORT,2022-05-26 01:30:00,2022-05-26 02:05:00,spread_reduced,Both,0.25671889456979624
AUDJPY,B,SHORT,2022-05-26 01:30:00,2022-05-26 02:05:00,spread_reduced,Pseudo,0.3191977997124562
EURJPY,B,LONG,2022-05-26 02:25:00,2022-05-26 02:55:00,spread_reduced,Pseudo,-0.12014670807862042
GBPJPY,B,LONG,2022-05-26 02:25:00,2022-05-26 02:55:00,spread_reduced,Pseudo,-0.12145700020257019
AUDJPY,B,LONG,2022-05-26 02:25:00,2022-05-26 02:55:00,spread_reduced,Pseudo,-0.051737419996015596
EURJPY,B,SHORT,2022-05-26 03:00:00,2022-05-26 03:10:00,spread_reduced,Pseudo,-0.2743993394748549
GBPJPY,B,SHORT,2022-05-26 03:00:00,2022-05-26 03:10:00,spread_reduced,Pseudo,-0.3316470185517062
AUDJPY,B,SHORT,2022-05-26 03:00:00,2022-05-26 03:10:00,spread_reduced,Real,-0.11642255845082754
EURJPY,B,SHORT,2022-05-26 04:50:00,2022-05-26 05:20:00,spread_reduced,Real,-0.038280778395331325
GBPJPY,B,SHORT,2022-05-26 04:50:00,2022-05-26 05:20:00,spread_reduced,Real,-0.05607908560478769
AUDJPY,B,SHORT,2022-05-26 04:50:00,2022-05-26 05:20:00,spread_reduced,Real,-0.06666305633943696
GBPJPY,B,SHORT,2022-05-26 07:00:00,2022-05-26 07:05:00,stop,Pseudo,-0.6378949770717846
AUDJPY,B,SHORT,2022-05-26 07:00:00,2022-05-26 07:05:00,stop,Pseudo,-0.6369122817692456
EURJPY,B,SHORT,2022-05-26 07:00:00,2022-05-26 07:25:00,stop,Neither,-0.5000009033339452
GBPJPY,B,SHORT,2022-05-26 07:10:00,2022-05-26 07:30:00,spread_reduced,Real,-0.3392394517511832
AUDJPY,B,SHORT,2022-05-26 07:10:00,2022-05-26 07:30:00,spread_reduced,Real,-0.29666421882497873
EURJPY,B,SHORT,2022-05-26 07:50:00,2022-05-26 08:20:00,spread_reduced,Real,-0.1468785765477154
GBPJPY,B,SHORT,2022-05-26 07:50:00,2022-05-26 08:20:00,spread_reduced,Both,-0.0007920620369213557
AUDJPY,B,SHORT,2022-05-26 07:50:00,2022-05-26 08:20:00,spread_reduced,Pseudo,-0.10205238120490161
EURJPY,B,LONG,2022-05-26 09:30:00,2022-05-26 10:10:00,spread_reduced,Pseudo,0.39557998155655605
GBPJPY,B,LONG,2022-05-26 09:30:00,2022-05-26 10:10:00,spread_reduced,Pseudo,0.17033998850135568
AUDJPY,B,LONG,2022-05-26 09:30:00,2022-05-26 10:10:00,spread_reduced,Pseudo,0.05191288519997469
EURJPY,B,SHORT,2022-05-26 10:35:00,2022-05-26 10:50:00,spread_reduced,Pseudo,-0.4979593411215492
AUDJPY,B,SHORT,2022-05-26 10:35:00,2022-05-26 10:50:00,spread_reduced,Pseudo,-0.47928976949459157
AUDJPY,B,LONG,2022-05-26 11:00:00,2022-05-26 11:50:00,spread_reduced,Pseudo,0.5690628064615548
EURJPY,B,LONG,2022-05-26 11:10:00,2022-05-26 11:50:00,spread_reduced,Pseudo,0.14799436550509232
GBPJPY,B,LONG,2022-05-26 11:10:00,2022-05-26 11:50:00,spread_reduced,Pseudo,-0.1403752123204279
EURJPY,B,SHORT,2022-05-26 12:15:00,2022-05-26 12:40:00,spread_reduced,Pseudo,-0.49706534165006033
GBPJPY,B,SHORT,2022-05-26 12:15:00,2022-05-26 12:40:00,stop,Pseudo,-0.5749755037479284
AUDJPY,B,SHORT,2022-05-26 12:15:00,2022-05-26 12:40:00,stop,Pseudo,-0.6860152262319434
EURJPY,B,LONG,2022-05-26 12:45:00,2022-05-26 13:05:00,spread_reduced,Pseudo,-0.4605226187163562
GBPJPY,B,LONG,2022-05-26 12:45:00,2022-05-26 13:05:00,stop,Pseudo,-0.6809999223216975
AUDJPY,B,LONG,2022-05-26 12:45:00,2022-05-26 13:05:00,spread_reduced,Pseudo,-0.45340441854883434
EURJPY,B,LONG,2022-05-26 13:35:00,2022-05-26 14:50:00,spread_reduced,Pseudo,0.17824998314508456
GBPJPY,B,LONG,2022-05-26 13:50:00,2022-05-26 14:50:00,spread_reduced,Real,0.3055687776728119
AUDJPY,B,LONG,2022-05-26 13:50:00,2022-05-26 14:50:00,spread_reduced,Pseudo,-0.20336989864799815
EURJPY,B,SHORT,2022-05-27 00:40:00,2022-05-27 01:10:00,spread_reduced,Pseudo,-0.4149991231004643
GBPJPY,B,SHORT,2022-05-27 00:40:00,2022-05-27 01:10:00,spread_reduced,Pseudo,-0.2932993724167332
AUDJPY,B,SHORT,2022-05-27 00:40:00,2022-05-27 01:10:00,stop,Pseudo,-0.5532395325766142
EURJPY,B,LONG,2022-05-27 01:15:00,2022-05-27 01:40:00,spread_reduced,Real,-0.42748852968928686
GBPJPY,B,LONG,2022-05-27 01:15:00,2022-05-27 01:40:00,spread_reduced,Neither,-0.4340305826708857
AUDJPY,B,LONG,2022-05-27 01:15:00,2022-05-27 01:40:00,spread_reduced,Real,-0.1273918450461394
EURJPY,B,LONG,2022-05-31 00:05:00,2022-05-31 00:30:00,spread_reduced,Pseudo,-0.15273766304083986
GBPJPY,B,LONG,2022-05-31 00:05:00,2022-05-31 00:30:00,spread_reduced,Pseudo,-0.25230572142020957
AUDJPY,B,LONG,2022-05-31 00:05:00,2022-05-31 00:30:00,spread_reduced,Pseudo,-0.4815199317887986
EURJPY,B,SHORT,2022-05-31 07:25:00,2022-05-31 08:00:00,spread_reduced,Pseudo,0.10645700208174644
GBPJPY,B,SHORT,2022-05-31 07:25:00,2022-05-31 08:00:00,spread_reduced,Pseudo,0.16026771433937567
AUDJPY,B,SHORT,2022-05-31 07:25:00,2022-05-31 08:00:00,spread_reduced,Pseudo,-0.4072325568205878
EURJPY,B,LONG,2022-05-31 08:20:00,2022-05-31 09:30:00,spread_reduced,Pseudo,0.11618707396565675
GBPJPY,B,LONG,2022-05-31 08:20:00,2022-05-31 09:30:00,spread_reduced,Pseudo,-0.08675688674982437
AUDJPY,B,LONG,2022-05-31 08:20:00,2022-05-31 09:30:00,spread_reduced,Pseudo,-0.07829882695757166
EURJPY,B,LONG,2022-05-31 13:45:00,2022-05-31 14:15:00,spread_reduced,Pseudo,-0.48629746985351385
GBPJPY,B,LONG,2022-05-31 13:45:00,2022-05-31 14:15:00,spread_reduced,Pseudo,-0.056629617780153595
AUDJPY,B,LONG,2022-05-31 13:45:00,2022-05-31 14:15:00,spread_reduced,Pseudo,-0.02569156524053392
EURJPY,B,LONG,2022-05-31 17:50:00,2022-05-31 18:15:00,spread_reduced,Pseudo,-0.1621702790851609
GBPJPY,B,LONG,2022-05-31 17:50:00,2022-05-31 18:15:00,spread_reduced,Real,-0.23519844006884377
AUDJPY,B,LONG,2022-05-31 17:50:00,2022-05-31 18:15:00,spread_reduced,Both,-0.2058332932560377
USDJPY,B,LONG,2022-06-01 00:05:00,2022-06-01 01:00:00,spread_reduced,Pseudo,0.09772439818826288
NZDJPY,B,LONG,2022-06-01 00:05:00,2022-06-01 01:00:00,spread_reduced,Pseudo,0.2973770379580317
CHFJPY,B,LONG,2022-06-01 00:05:00,2022-06-01 01:00:00,spread_reduced,Pseudo,-0.12831349459515215
USDJPY,B,SHORT,2022-06-01 04:30:00,2022-06-01 04:45:00,spread_reduced,Pseudo,-0.1593232481983768
CHFJPY,B,SHORT,2022-06-01 04:30:00,2022-06-01 04:45:00,spread_reduced,Both,-0.06872318965589486
USDJPY,B,LONG,2022-06-01 07:00:00,2022-06-01 07:40:00,spread_reduced,Pseudo,0.07282896263719844
NZDJPY,B,LONG,2022-06-01 07:00:00,2022-06-01 07:40:00,spread_reduced,Pseudo,0.35464319498486796
CHFJPY,B,LONG,2022-06-01 07:00:00,2022-06-01 07:40:00,spread_reduced,Pseudo,-0.10068314889351745
USDJPY,B,SHORT,2022-06-01 15:30:00,2022-06-01 15:55:00,spread_reduced,Pseudo,-0.3853579913926838
NZDJPY,B,SHORT,2022-06-01 15:30:00,2022-06-01 15:55:00,spread_reduced,Pseudo,-0.12299767757887696
CHFJPY,B,SHORT,2022-06-01 15:30:00,2022-06-01 15:55:00,spread_reduced,Pseudo,-0.4546108027808268
USDJPY,B,SHORT,2022-06-02 00:05:00,2022-06-02 00:45:00,spread_reduced,Pseudo,0.09297208553867473
CHFJPY,B,SHORT,2022-06-02 00:05:00,2022-06-02 00:45:00,spread_reduced,Pseudo,-0.26848045605828064
USDJPY,B,LONG,2022-06-02 02:35:00,2022-06-02 03:05:00,spread_reduced,Pseudo,0.013490297539868006
NZDJPY,B,LONG,2022-06-02 02:35:00,2022-06-02 03:05:00,spread_reduced,Real,-0.1683249390151964
CHFJPY,B,LONG,2022-06-02 02:35:00,2022-06-02 03:05:00,spread_reduced,Pseudo,-0.13999902790555002
USDJPY,B,LONG,2022-06-02 06:45:00,2022-06-02 07:35:00,spread_reduced,Pseudo,-0.09938758318051022
NZDJPY,B,LONG,2022-06-02 06:45:00,2022-06-02 07:35:00,spread_reduced,Real,0.41511063794523
CHFJPY,B,LONG,2022-06-02 06:45:00,2022-06-02 07:35:00,spread_reduced,Neither,-0.36811432555661217
USDJPY,B,LONG,2022-06-02 14:05:00,2022-06-02 14:35:00,spread_reduced,Pseudo,-0.22244637462631722
NZDJPY,B,LONG,2022-06-02 14:05:00,2022-06-02 14:35:00,spread_reduced,Both,0.025142635133719914
CHFJPY,B,LONG,2022-06-02 14:05:00,2022-06-02 14:35:00,spread_reduced,Both,-0.005534306355858831
NZDJPY,B,LONG,2022-06-03 12:30:00,2022-06-03 12:40:00,stop,Pseudo,-0.6813553079532871
CHFJPY,B,LONG,2022-06-03 12:30:00,2022-06-03 12:45:00,stop,Pseudo,-0.5536422783281036
USDJPY,B,LONG,2022-06-03 12:30:00,2022-06-03 13:00:00,spread_reduced,Neither,0.2154135319101247
USDJPY,B,SHORT,2022-06-03 14:25:00,2022-06-03 14:50:00,stop,Pseudo,-0.5920782153093403
NZDJPY,B,SHORT,2022-06-03 14:25:00,2022-06-03 14:50:00,spread_reduced,Pseudo,-0.31181774732898704
CHFJPY,B,SHORT,2022-06-03 14:25:00,2022-06-03 14:50:00,spread_reduced,Pseudo,-0.44183456842783464
USDJPY,B,SHORT,2022-06-06 01:20:00,2022-06-06 01:55:00,spread_reduced,Pseudo,-0.008273346503958242
NZDJPY,B,SHORT,2022-06-06 01:20:00,2022-06-06 01:55:00,spread_reduced,Pseudo,-0.07302339330395036
CHFJPY,B,SHORT,2022-06-06 01:20:00,2022-06-06 01:55:00,spread_reduced,Pseudo,-0.03750737530598218
USDJPY,B,LONG,2022-06-06 04:25:00,2022-06-06 05:35:00,spread_reduced,Pseudo,0.001933113339773011
NZDJPY,B,LONG,2022-06-06 04:25:00,2022-06-06 05:35:00,spread_reduced,Pseudo,0.18390813015334295
CHFJPY,B,LONG,2022-06-06 04:25:00,2022-06-06 05:35:00,spread_reduced,Pseudo,-0.0509732092748294
USDJPY,B,LONG,2022-06-06 07:50:00,2022-06-06 08:30:00,spread_reduced,Real,-0.15355289559867055
NZDJPY,B,LONG,2022-06-06 07:50:00,2022-06-06 08:30:00,spread_reduced,Pseudo,0.3668945137883147
CHFJPY,B,LONG,2022-06-06 07:50:00,2022-06-06 08:30:00,spread_reduced,Both,-0.05829861613508107
USDJPY,B,LONG,2022-06-06 23:45:00,2022-06-07 00:00:00,spread_reduced,Pseudo,-0.24890077543404665
NZDJPY,B,LONG,2022-06-06 23:45:00,2022-06-07 00:00:00,stop,Pseudo,-0.554400411165131
CHFJPY,B,LONG,2022-06-06 23:45:00,2022-06-07 00:00:00,spread_reduced,Both,-0.21246901770040813
USDJPY,B,LONG,2022-06-07 01:15:00,2022-06-07 01:45:00,spread_reduced,Real,-0.06601164036224016
NZDJPY,B,LONG,2022-06-07 01:15:00,2022-06-07 01:45:00,spread_reduced,Pseudo,0.0673350185884658
CHFJPY,B,LONG,2022-06-07 01:15:00,2022-06-07 01:45:00,spread_reduced,Real,0.013901639048648681
USDJPY,B,LONG,2022-06-07 04:30:00,2022-06-07 05:00:00,spread_reduced,Pseudo,0.661354135751117
NZDJPY,B,LONG,2022-06-07 04:30:00,2022-06-07 05:00:00,spread_reduced,Pseudo,-0.4638947136695141
CHFJPY,B,LONG,2022-06-07 04:30:00,2022-06-07 05:00:00,spread_reduced,Pseudo,0.37494989366833786
USDJPY,B,SHORT,2022-06-07 05:10:00,2022-06-07 06:00:00,spread_reduced,Pseudo,-0.3356919096539161
NZDJPY,B,SHORT,2022-06-07 05:10:00,2022-06-07 06:00:00,spread_reduced,Pseudo,-0.16594419956939
CHFJPY,B,SHORT,2022-06-07 05:10:00,2022-06-07 06:00:00,spread_reduced,Pseudo,0.07846679346423802
USDJPY,B,LONG,2022-06-07 13:35:00,2022-06-07 13:45:00,stop,Pseudo,-0.867993981319278
NZDJPY,B,LONG,2022-06-07 13:35:00,2022-06-07 14:10:00,spread_reduced,Pseudo,0.2488876235875459
CHFJPY,B,LONG,2022-06-07 13:35:00,2022-06-07 14:10:00,spread_reduced,Pseudo,0.12053131305411746
USDJPY,B,LONG,2022-06-08 00:55:00,2022-06-08 01:25:00,spread_reduced,Pseudo,-0.42651920079391414
NZDJPY,B,LONG,2022-06-08 00:55:00,2022-06-08 01:25:00,spread_reduced,Pseudo,-0.4010218724970575
CHFJPY,B,LONG,2022-06-08 00:55:00,2022-06-08 01:25:00,spread_reduced,Pseudo,-0.420462681246625
USDJPY,B,LONG,2022-06-08 09:40:00,2022-06-08 11:05:00,spread_reduced,Pseudo,0.19744245950333492
NZDJPY,B,LONG,2022-06-08 09:40:00,2022-06-08 11:05:00,spread_reduced,Pseudo,0.4610088546598649
CHFJPY,B,LONG,2022-06-08 09:40:00,2022-06-08 11:05:00,spread_reduced,Pseudo,0.5155576956158056
USDJPY,B,LONG,2022-06-08 11:35:00,2022-06-08 12:00:00,spread_reduced,Pseudo,-0.3562433408600407
NZDJPY,B,LONG,2022-06-08 11:35:00,2022-06-08 12:00:00,spread_reduced,Pseudo,-0.341689026486088
CHFJPY,B,LONG,2022-06-08 11:35:00,2022-06-08 12:00:00,spread_reduced,Pseudo,-0.34194307679865277
USDJPY,B,LONG,2022-06-08 12:35:00,2022-06-08 13:10:00,spread_reduced,Pseudo,-0.24763059721433223
NZDJPY,B,LONG,2022-06-08 12:35:00,2022-06-08 13:10:00,spread_reduced,Real,0.5590994015104064
CHFJPY,B,LONG,2022-06-08 12:35:00,2022-06-08 13:10:00,spread_reduced,Real,0.4419395000470061
USDJPY,B,SHORT,2022-06-08 14:15:00,2022-06-08 15:15:00,spread_reduced,Pseudo,0.020463514291561385
NZDJPY,B,SHORT,2022-06-08 14:15:00,2022-06-08 15:15:00,spread_reduced,Pseudo,-0.04902589411859282
CHFJPY,B,SHORT,2022-06-08 14:15:00,2022-06-08 15:15:00,spread_reduced,Pseudo,0.3349175751770443
USDJPY,B,LONG,2022-06-08 15:30:00,2022-06-08 16:25:00,spread_reduced,Pseudo,0.03786144609444857
NZDJPY,B,LONG,2022-06-08 15:30:00,2022-06-08 16:25:00,spread_reduced,Pseudo,-0.19512720028166028
CHFJPY,B,LONG,2022-06-08 15:30:00,2022-06-08 16:25:00,spread_reduced,Pseudo,-0.023920348742323405
USDJPY,B,SHORT,2022-06-08 16:35:00,2022-06-08 17:05:00,spread_reduced,Pseudo,-0.3764107942048067
NZDJPY,B,SHORT,2022-06-08 16:35:00,2022-06-08 17:05:00,spread_reduced,Pseudo,-0.17612446737909812
CHFJPY,B,SHORT,2022-06-08 16:35:00,2022-06-08 17:05:00,spread_reduced,Pseudo,-0.06639090167729715
NZDJPY,B,SHORT,2022-06-08 17:35:00,2022-06-08 17:50:00,stop,Pseudo,-0.5046538785716445
USDJPY,B,SHORT,2022-06-08 17:35:00,2022-06-08 17:55:00,spread_reduced,Pseudo,-0.3042411340553978
CHFJPY,B,SHORT,2022-06-08 17:35:00,2022-06-08 17:55:00,spread_reduced,Pseudo,-0.3386135640768284
USDJPY,B,SHORT,2022-06-09 01:00:00,2022-06-09 01:30:00,spread_reduced,Pseudo,-0.14481555869279758
NZDJPY,B,SHORT,2022-06-09 01:00:00,2022-06-09 01:30:00,spread_reduced,Pseudo,-0.3693943790696874
CHFJPY,B,SHORT,2022-06-09 01:00:00,2022-06-09 01:30:00,spread_reduced,Pseudo,-0.18563947176490164
USDJPY,B,SHORT,2022-06-09 03:45:00,2022-06-09 04:15:00,spread_reduced,Pseudo,-0.30063523477015985
NZDJPY,B,SHORT,2022-06-09 03:45:00,2022-06-09 04:15:00,spread_reduced,Pseudo,-0.11847953338891179
CHFJPY,B,SHORT,2022-06-09 03:45:00,2022-06-09 04:15:00,spread_reduced,Pseudo,-0.25744548908660886
USDJPY,B,SHORT,2022-06-09 05:30:00,2022-06-09 06:05:00,spread_reduced,Pseudo,-0.07667020019826629
NZDJPY,B,SHORT,2022-06-09 05:30:00,2022-06-09 06:05:00,spread_reduced,Pseudo,0.08803707339251807
CHFJPY,B,SHORT,2022-06-09 05:30:00,2022-06-09 06:05:00,spread_reduced,Pseudo,0.22795906123825502
USDJPY,B,SHORT,2022-06-09 07:15:00,2022-06-09 08:05:00,spread_reduced,Real,0.3310697513633591
NZDJPY,B,SHORT,2022-06-09 07:15:00,2022-06-09 08:05:00,spread_reduced,Real,0.7846520924763938
CHFJPY,B,SHORT,2022-06-09 07:15:00,2022-06-09 08:05:00,spread_reduced,Pseudo,0.2387012218626102
USDJPY,B,LONG,2022-06-09 08:35:00,2022-06-09 09:05:00,spread_reduced,Pseudo,-0.2538347216416067
NZDJPY,B,LONG,2022-06-09 08:35:00,2022-06-09 09:05:00,spread_reduced,Pseudo,-0.09747400331342841
CHFJPY,B,LONG,2022-06-09 08:35:00,2022-06-09 09:05:00,spread_reduced,Pseudo,-0.06180890957589262
USDJPY,B,SHORT,2022-06-09 10:05:00,2022-06-09 11:05:00,spread_reduced,Pseudo,-0.04569098062220019
NZDJPY,B,SHORT,2022-06-09 10:05:00,2022-06-09 11:05:00,spread_reduced,Real,0.02250403827815569
CHFJPY,B,SHORT,2022-06-09 10:05:00,2022-06-09 11:05:00,spread_reduced,Real,0.2057142040179742
USDJPY,B,LONG,2022-06-09 11:45:00,2022-06-09 12:30:00,spread_reduced,Pseudo,0.21126695846929167
CHFJPY,B,LONG,2022-06-09 11:45:00,2022-06-09 12:30:00,spread_reduced,Pseudo,0.8543461492540594
NZDJPY,B,LONG,2022-06-09 11:50:00,2022-06-09 12:30:00,spread_reduced,Pseudo,-0.30037507364525745
NZDJPY,B,SHORT,2022-06-09 12:40:00,2022-06-09 13:15:00,spread_reduced,Pseudo,-0.09370041982995995
NZDJPY,B,SHORT,2022-06-09 13:40:00,2022-06-09 14:10:00,spread_reduced,Real,0.19736915179136005
CHFJPY,B,SHORT,2022-06-09 13:40:00,2022-06-09 14:10:00,spread_reduced,Real,-0.23999026485762207
USDJPY,B,LONG,2022-06-09 14:45:00,2022-06-09 15:10:00,spread_reduced,Pseudo,-0.15843445354946084
NZDJPY,B,LONG,2022-06-09 14:45:00,2022-06-09 15:10:00,spread_reduced,Both,-0.36702231675396957
CHFJPY,B,LONG,2022-06-09 14:45:00,2022-06-09 15:10:00,spread_reduced,Real,-0.1733975761422461
USDJPY,B,SHORT,2022-06-09 15:25:00,2022-06-09 15:55:00,spread_reduced,Both,-0.0007150588864727563
NZDJPY,B,SHORT,2022-06-09 15:25:00,2022-06-09 15:55:00,spread_reduced,Both,-0.22791559801464228
CHFJPY,B,SHORT,2022-06-09 15:25:00,2022-06-09 15:55:00,spread_reduced,Pseudo,-0.2319424260953292
USDJPY,B,SHORT,2022-06-10 00:05:00,2022-06-10 00:40:00,spread_reduced,Real,0.1905138333370508
NZDJPY,B,SHORT,2022-06-10 00:05:00,2022-06-10 00:40:00,spread_reduced,Pseudo,-0.09595527095170495
CHFJPY,B,SHORT,2022-06-10 00:05:00,2022-06-10 00:40:00,spread_reduced,Pseudo,-0.06290457070308916
NZDJPY,B,SHORT,2022-06-10 05:05:00,2022-06-10 05:15:00,stop,Pseudo,-0.512299785665693
USDJPY,B,SHORT,2022-06-10 05:05:00,2022-06-10 05:30:00,spread_reduced,Pseudo,-0.28107543317131467
CHFJPY,B,SHORT,2022-06-10 05:05:00,2022-06-10 05:30:00,spread_reduced,Pseudo,-0.24955268283233245
NZDJPY,B,SHORT,2022-06-10 05:25:00,2022-06-10 05:30:00,spread_reduced,Pseudo,-0.02981309013409354
USDJPY,B,SHORT,2022-06-10 07:25:00,2022-06-10 07:45:00,stop,Pseudo,-0.5205110875767804
NZDJPY,B,SHORT,2022-06-10 07:25:00,2022-06-10 07:45:00,stop,Pseudo,-0.5078210335294209
CHFJPY,B,SHORT,2022-06-10 07:25:00,2022-06-10 07:55:00,spread_reduced,Pseudo,-0.06058291168464791
USDJPY,B,SHORT,2022-06-10 07:50:00,2022-06-10 07:55:00,spread_reduced,Pseudo,-0.12174138733008397
NZDJPY,B,SHORT,2022-06-10 07:50:00,2022-06-10 07:55:00,spread_reduced,Real,0.07699128485105788
USDJPY,B,LONG,2022-06-10 08:00:00,2022-06-10 08:30:00,spread_reduced,Real,0.08654666601100777
NZDJPY,B,LONG,2022-06-10 08:00:00,2022-06-10 08:30:00,spread_reduced,Real,0.22822192303924757
CHFJPY,B,LONG,2022-06-10 08:00:00,2022-06-10 08:30:00,spread_reduced,Real,-0.05565078888654836
USDJPY,B,SHORT,2022-06-10 10:05:00,2022-06-10 10:25:00,spread_reduced,Pseudo,-0.2574593998548499
NZDJPY,B,SHORT,2022-06-10 10:05:00,2022-06-10 10:25:00,spread_reduced,Pseudo,-0.27057248955405144
CHFJPY,B,SHORT,2022-06-10 10:05:00,2022-06-10 10:25:00,spread_reduced,Pseudo,-0.1548212514831023
USDJPY,B,SHORT,2022-06-10 12:35:00,2022-06-10 13:15:00,stop,Pseudo,-0.8149703425946638
CHFJPY,B,SHORT,2022-06-10 12:35:00,2022-06-10 13:15:00,spread_reduced,Pseudo,0.02994262061499035
NZDJPY,B,SHORT,2022-06-10 12:40:00,2022-06-10 13:15:00,spread_reduced,Pseudo,0.5228243948998864
USDJPY,B,SHORT,2022-06-10 14:10:00,2022-06-10 14:35:00,spread_reduced,Pseudo,-0.4098030568730297
NZDJPY,B,SHORT,2022-06-10 14:10:00,2022-06-10 14:35:00,spread_reduced,Pseudo,-0.3600609856034461
CHFJPY,B,SHORT,2022-06-10 14:10:00,2022-06-10 14:35:00,spread_reduced,Pseudo,-0.49873350113127657
USDJPY,B,LONG,2022-06-10 14:50:00,2022-06-10 15:20:00,spread_reduced,Pseudo,-0.05909762851567339
NZDJPY,B,LONG,2022-06-10 14:50:00,2022-06-10 15:20:00,spread_reduced,Pseudo,-0.0747226940604288
CHFJPY,B,LONG,2022-06-10 14:50:00,2022-06-10 15:20:00,spread_reduced,Pseudo,-0.19946606227531455
USDJPY,B,SHORT,2022-06-10 15:35:00,2022-06-10 15:55:00,spread_reduced,Pseudo,-0.10631617611426651
NZDJPY,B,SHORT,2022-06-10 15:35:00,2022-06-10 15:55:00,stop,Pseudo,-0.602802632090264
CHFJPY,B,SHORT,2022-06-10 15:35:00,2022-06-10 15:55:00,spread_reduced,Pseudo,-0.2316534541986215
USDJPY,B,SHORT,2022-06-13 05:35:00,2022-06-13 05:55:00,spread_reduced,Pseudo,-0.33956547133969417
NZDJPY,B,SHORT,2022-06-13 05:35:00,2022-06-13 05:55:00,spread_reduced,Pseudo,-0.36506024917729957
CHFJPY,B,SHORT,2022-06-13 05:35:00,2022-06-13 05:55:00,spread_reduced,Real,-0.28688595386013505
USDJPY,B,SHORT,2022-06-13 06:00:00,2022-06-13 06:35:00,spread_reduced,Pseudo,0.04501801081309894
NZDJPY,B,SHORT,2022-06-13 06:00:00,2022-06-13 06:35:00,spread_reduced,Real,0.15353448467658737
CHFJPY,B,SHORT,2022-06-13 06:00:00,2022-06-13 06:35:00,spread_reduced,Real,0.3147837819973409
USDJPY,B,SHORT,2022-06-13 07:00:00,2022-06-13 07:20:00,spread_reduced,Pseudo,-0.34512740489104726
NZDJPY,B,SHORT,2022-06-13 07:00:00,2022-06-13 07:20:00,spread_reduced,Pseudo,-0.31515641136703465
CHFJPY,B,SHORT,2022-06-13 07:00:00,2022-06-13 07:20:00,spread_reduced,Pseudo,-0.43131884377782076
USDJPY,B,SHORT,2022-06-13 07:50:00,2022-06-13 08:30:00,spread_reduced,Both,0.3607316863650049
NZDJPY,B,SHORT,2022-06-13 07:50:00,2022-06-13 08:30:00,spread_reduced,Pseudo,0.4814204886402681
CHFJPY,B,SHORT,2022-06-13 07:50:00,2022-06-13 08:30:00,spread_reduced,Real,-0.06081730901175142
USDJPY,B,SHORT,2022-06-13 08:40:00,2022-06-13 09:10:00,spread_reduced,Real,-0.27507637937618235
NZDJPY,B,SHORT,2022-06-13 08:40:00,2022-06-13 09:10:00,spread_reduced,Real,-0.08886450954714853
CHFJPY,B,SHORT,2022-06-13 08:40:00,2022-06-13 09:10:00,spread_reduced,Real,-0.0904479811565384
USDJPY,B,SHORT,2022-06-13 12:20:00,2022-06-13 14:05:00,spread_reduced,Pseudo,0.4866283664811307
NZDJPY,B,SHORT,2022-06-13 12:20:00,2022-06-13 14:05:00,spread_reduced,Pseudo,1.026519466386544
CHFJPY,B,SHORT,2022-06-13 12:20:00,2022-06-13 14:05:00,spread_reduced,Pseudo,1.6737795933908783
USDJPY,B,SHORT,2022-06-13 14:40:00,2022-06-13 15:10:00,spread_reduced,Pseudo,-0.3978765341097201
