str_thr,acf_pos,acf_neg,trades,win_rate,pf,total_pnl,max_dd,t_trades,t_wr,t_pf,m_trades,m_wr,m_pf,trend_pct,mr_pct
0.0003,0.15,-0.05,377,0.11140583554376658,0.10732643087463598,-16.322270680094775,-16.276696812441543,323.0,0.08359133126934984,-15.178641993128048,54.0,0.2777777777777778,-1.1436286869667245,1.0046374403364053,58.05532712181971
0.0005,0.1,-0.02,542,0.15867158671586715,0.10688166116691497,-24.20962656428432,-24.133324341952573,392.0,0.08418367346938775,-20.935367649450825,150.0,0.35333333333333333,-3.2742589148334944,1.0046374403364053,58.05532712181971
0.0003,0.15,-0.08,371,0.10512129380053908,0.10683403595927339,-16.244326425656737,-16.19875255800351,323.0,0.08359133126934984,-15.178641993128048,48.0,0.25,-1.0656844325286907,1.0046374403364053,58.05532712181971
0.0003,0.15,-0.1,367,0.10354223433242507,0.10650097144594357,-16.178881560034597,-16.11872736954173,323.0,0.08359133126934984,-15.178641993128048,44.0,0.25,-1.0002395669065467,1.0046374403364053,58.05532712181971
0.0005,0.08,-0.02,668,0.14820359281437126,0.10524921634746023,-30.762003478131568,-30.68570125579984,518.0,0.0888030888030888,-27.487744563298072,150.0,0.35333333333333333,-3.2742589148334944,1.0046374403364053,58.05532712181971
0.0003,0.15,-0.15,355,0.09577464788732394,0.10447545722872274,-15.931446824591722,-15.873302205757417,323.0,0.08359133126934984,-15.178641993128048,32.0,0.21875,-0.7528048314636715,1.0046374403364053,58.05532712181971
0.0003,0.05,-0.02,1371,0.10722100656455143,0.10127087716052555,-62.72188837593021,-62.67749498377904,1310.0,0.09923664122137404,-61.27754296424746,61.0,0.2786885245901639,-1.4443454116827459,1.0046374403364053,58.05532712181971
0.0003,0.05,-0.05,1364,0.1063049853372434,0.1012048459890673,-62.42117165121419,-62.376778259063045,1310.0,0.09923664122137404,-61.27754296424746,54.0,0.2777777777777778,-1.1436286869667245,1.0046374403364053,58.05532712181971
0.0003,0.05,-0.08,1358,0.10456553755522828,0.1010671251444663,-62.34322739677615,-62.29883400462501,1310.0,0.09923664122137404,-61.27754296424746,48.0,0.25,-1.0656844325286907,1.0046374403364053,58.05532712181971
0.0003,0.05,-0.1,1354,0.10413589364844904,0.10097340236837002,-62.277782531154,-62.23338913900287,1310.0,0.09923664122137404,-61.27754296424746,44.0,0.25,-1.0002395669065467,1.0046374403364053,58.05532712181971
0.0003,0.05,-0.15,1342,0.10208643815201192,0.10042539867339119,-62.03034779571113,-61.98595440355999,1310.0,0.09923664122137404,-61.27754296424746,32.0,0.21875,-0.7528048314636715,1.0046374403364053,58.05532712181971
0.0005,0.1,-0.05,524,0.15076335877862596,0.09957081881703234,-23.780735547729275,-23.704433325397524,392.0,0.08418367346938775,-20.935367649450825,132.0,0.3484848484848485,-2.8453678982784503,1.0046374403364053,58.05532712181971
0.0005,0.08,-0.05,650,0.14153846153846153,0.09948331107183281,-30.33311246157652,-30.25681023924478,518.0,0.0888030888030888,-27.487744563298072,132.0,0.3484848484848485,-2.8453678982784503,1.0046374403364053,58.05532712181971
0.0005,0.08,-0.08,635,0.13070866141732285,0.09602624124908606,-30.190991685818922,-30.134203670146253,518.0,0.0888030888030888,-27.487744563298072,117.0,0.3162393162393162,-2.7032471225208465,1.0046374403364053,58.05532712181971
0.0005,0.1,-0.08,509,0.137524557956778,0.09515217424115371,-23.63861477197167,-23.581826756299005,392.0,0.08418367346938775,-20.935367649450825,117.0,0.3162393162393162,-2.7032471225208465,1.0046374403364053,58.05532712181971
0.0005,0.08,-0.1,620,0.12096774193548387,0.0911837066236652,-30.290763781577198,-30.233975765904542,518.0,0.0888030888030888,-27.487744563298072,102.0,0.28431372549019607,-2.8030192182791236,1.0046374403364053,58.05532712181971
0.0005,0.1,-0.1,494,0.12550607287449392,0.08895554467676384,-23.73838686772995,-23.681598852057288,392.0,0.08418367346938775,-20.935367649450825,102.0,0.28431372549019607,-2.8030192182791236,1.0046374403364053,58.05532712181971
0.0003,0.1,-0.02,733,0.10914051841746249,0.0868654851649214,-34.53373576166129,-34.48816189400802,672.0,0.09375,-33.08939034997855,61.0,0.2786885245901639,-1.4443454116827459,1.0046374403364053,58.05532712181971
0.0003,0.1,-0.05,726,0.10743801652892562,0.0866125598782815,-34.23301903694527,-34.18744516929201,672.0,0.09375,-33.08939034997855,54.0,0.2777777777777778,-1.1436286869667245,1.0046374403364053,58.05532712181971
0.0003,0.1,-0.08,720,0.10416666666666667,0.08631905355372538,-34.15507478250724,-34.10950091485399,672.0,0.09375,-33.08939034997855,48.0,0.25,-1.0656844325286907,1.0046374403364053,58.05532712181971
0.0005,0.08,-0.15,587,0.10732538330494037,0.08618493801122397,-29.4541501254512,-29.397220795293826,518.0,0.0888030888030888,-27.487744563298072,69.0,0.2463768115942029,-1.9664055621531285,1.0046374403364053,58.05532712181971
0.0003,0.1,-0.1,716,0.10335195530726257,0.08611336317678607,-34.089629916885094,-34.02947572639222,672.0,0.09375,-33.08939034997855,44.0,0.25,-1.0002395669065467,1.0046374403364053,58.05532712181971
0.0003,0.1,-0.15,704,0.09943181818181818,0.08496417663506754,-33.84219518144222,-33.78405056260791,672.0,0.09375,-33.08939034997855,32.0,0.21875,-0.7528048314636715,1.0046374403364053,58.05532712181971
0.0003,0.08,-0.02,969,0.10319917440660474,0.08339929705132755,-46.54567825306961,-46.50010438541643,908.0,0.09140969162995595,-45.10133284138686,61.0,0.2786885245901639,-1.4443454116827459,1.0046374403364053,58.05532712181971
0.0003,0.08,-0.05,962,0.10187110187110188,0.08318802241972684,-46.244961528353585,-46.19938766070042,908.0,0.09140969162995595,-45.10133284138686,54.0,0.2777777777777778,-1.1436286869667245,1.0046374403364053,58.05532712181971
0.0003,0.08,-0.08,956,0.09937238493723849,0.08296346253143715,-46.16701727391555,-46.121443406262394,908.0,0.09140969162995595,-45.10133284138686,48.0,0.25,-1.0656844325286907,1.0046374403364053,58.05532712181971
0.0003,0.08,-0.1,952,0.09873949579831932,0.08280547258554945,-46.10157240829341,-46.041418217800626,908.0,0.09140969162995595,-45.10133284138686,44.0,0.25,-1.0002395669065467,1.0046374403364053,58.05532712181971
0.0005,0.1,-0.15,461,0.10845986984815618,0.08240196517746827,-22.901773211603953,-22.844843881446565,392.0,0.08418367346938775,-20.935367649450825,69.0,0.2463768115942029,-1.9664055621531285,1.0046374403364053,58.05532712181971
0.0003,0.08,-0.15,940,0.09574468085106383,0.08193350609839946,-45.85413767285053,-45.82539383052211,908.0,0.09140969162995595,-45.10133284138686,32.0,0.21875,-0.7528048314636715,1.0046374403364053,58.05532712181971
