datetime,direction,move0_pip,has_e2,pnl1,pnl2,pnl_total,month
2022-10-27 15:20:00,sell,11.5,False,2500.0,0.0,2500.0,2022-10
2022-10-27 20:05:00,buy,10.4,False,2500.0,0.0,2500.0,2022-10
2022-10-28 07:10:00,buy,10.2,True,-931.0,2500.0,1569.0,2022-10
2022-10-28 08:00:00,buy,9.9,False,2500.0,0.0,2500.0,2022-10
2022-10-28 12:30:00,sell,11.6,False,2500.0,0.0,2500.0,2022-10
2022-10-28 12:45:00,buy,11.9,False,2500.0,0.0,2500.0,2022-10
2022-10-28 13:00:00,sell,10.1,True,-5000.0,2500.0,-2500.0,2022-10
2022-10-28 14:25:00,sell,12.0,False,2500.0,0.0,2500.0,2022-10
2022-10-31 01:30:00,buy,13.3,False,2500.0,0.0,2500.0,2022-10
2022-10-31 11:50:00,buy,10.1,False,-1330.0,0.0,-1330.0,2022-10
2022-10-31 13:45:00,buy,9.9,False,2500.0,0.0,2500.0,2022-10
2022-11-01 03:30:00,buy,27.9,False,2500.0,0.0,2500.0,2022-11
